date,provider,specialty,total_appointments,attended_appointments,no_show_appointments,avg_wait_time_min,avg_visit_duration_min,total_scheduled_minutes,capacity_minutes,utilization_rate,no_show_rate,capacity_gap_minutes,utilization_status
2016-05-16,FM-04,Family Medicine,48,38,10,80.15,17.33,832,540,1.5407,0.2083,292,Overloaded
2016-05-16,FM-05,Family Medicine,27,21,6,12.93,17.44,471,540,0.8722,0.2222,-69,Balanced
2016-05-16,FM-06,Family Medicine,37,26,11,35.22,17.27,639,540,1.1833,0.2973,99,Overloaded
2016-05-16,FM-07,Family Medicine,38,32,6,38.45,17.26,656,540,1.2148,0.1579,116,Overloaded
2016-05-16,FM-08,Family Medicine,35,29,6,27.37,17.23,603,540,1.1167,0.1714,63,Overloaded
2016-05-16,FM-09,Family Medicine,33,25,8,17.73,17.18,567,540,1.05,0.2424,27,Overloaded
2016-05-16,FM-10,Family Medicine,29,21,8,13.55,17.41,505,540,0.9352,0.2759,-35,Overloaded
2016-05-16,FM-11,Family Medicine,44,30,14,62.27,17.32,762,540,1.4111,0.3182,222,Overloaded
2016-05-16,FM-12,Family Medicine,42,31,11,56.45,17.38,730,540,1.3519,0.2619,190,Overloaded
2016-05-16,FM-13,Family Medicine,52,43,9,92.33,17.23,896,540,1.6593,0.1731,356,Overloaded
2016-05-16,FM-14,Family Medicine,54,37,17,95.0,17.59,950,540,1.7593,0.3148,410,Overloaded
2016-05-16,FM-15,Family Medicine,36,31,5,32.03,17.5,630,540,1.1667,0.1389,90,Overloaded
2016-05-16,FM-16,Family Medicine,53,41,12,94.75,17.34,919,540,1.7019,0.2264,379,Overloaded
2016-05-16,FM-17,Family Medicine,46,37,9,69.76,17.22,792,540,1.4667,0.1957,252,Overloaded
2016-05-16,FM-18,Family Medicine,45,30,15,67.67,17.31,779,540,1.4426,0.3333,239,Overloaded
2016-05-16,FM-19,Family Medicine,48,43,5,79.88,17.5,840,540,1.5556,0.1042,300,Overloaded
2016-05-16,FM-20,Family Medicine,51,38,13,89.76,17.27,881,540,1.6315,0.2549,341,Overloaded
2016-05-16,FM-21,Family Medicine,50,37,13,85.76,17.32,866,540,1.6037,0.26,326,Overloaded
2016-05-16,FM-22,Family Medicine,50,36,14,86.66,17.32,866,540,1.6037,0.28,326,Overloaded
2016-05-16,FM-23,Family Medicine,51,38,13,89.27,17.31,883,540,1.6352,0.2549,343,Overloaded
2016-05-16,FM-24,Family Medicine,55,40,15,95.0,17.18,945,540,1.75,0.2727,405,Overloaded
2016-05-16,GER-01,Geriatrics,18,18,0,26.22,32.44,584,480,1.2167,0.0,104,Overloaded
2016-05-16,GER-02,Geriatrics,25,19,6,54.96,32.6,815,480,1.6979,0.24,335,Overloaded
2016-05-16,GER-03,Geriatrics,29,23,6,70.03,32.45,941,480,1.9604,0.2069,461,Overloaded
2016-05-16,GER-04,Geriatrics,21,19,2,35.9,31.48,661,480,1.3771,0.0952,181,Overloaded
2016-05-16,GER-05,Geriatrics,23,22,1,47.3,33.09,761,480,1.5854,0.0435,281,Overloaded
2016-05-16,GER-06,Geriatrics,31,24,7,79.06,32.29,1001,480,2.0854,0.2258,521,Overloaded
2016-05-16,GER-07,Geriatrics,21,16,5,35.19,31.67,665,480,1.3854,0.2381,185,Overloaded
2016-05-16,GER-08,Geriatrics,21,16,5,38.71,32.71,687,480,1.4312,0.2381,207,Overloaded
2016-05-16,GER-09,Geriatrics,32,29,3,80.28,32.31,1034,480,2.1542,0.0938,554,Overloaded
2016-05-16,GER-10,Geriatrics,15,13,2,16.73,31.67,475,480,0.9896,0.1333,-5,Overloaded
2016-05-16,GER-11,Geriatrics,21,15,6,36.05,32.24,677,480,1.4104,0.2857,197,Overloaded
2016-05-16,GER-12,Geriatrics,21,16,5,38.0,32.43,681,480,1.4188,0.2381,201,Overloaded
2016-05-16,GER-13,Geriatrics,19,17,2,30.11,32.89,625,480,1.3021,0.1053,145,Overloaded
2016-05-16,GER-14,Geriatrics,33,30,3,86.73,33.12,1093,480,2.2771,0.0909,613,Overloaded
2016-05-16,GER-15,Geriatrics,24,20,4,50.88,33.17,796,480,1.6583,0.1667,316,Overloaded
2016-05-16,GER-16,Geriatrics,26,20,6,61.58,33.54,872,480,1.8167,0.2308,392,Overloaded
2016-05-16,GER-17,Geriatrics,24,19,5,50.79,32.83,788,480,1.6417,0.2083,308,Overloaded
2016-05-16,GER-18,Geriatrics,22,18,4,44.68,33.27,732,480,1.525,0.1818,252,Overloaded
2016-05-16,GER-19,Geriatrics,12,12,0,15.08,33.5,402,480,0.8375,0.0,-78,Balanced
2016-05-16,GER-20,Geriatrics,28,24,4,66.11,32.29,904,480,1.8833,0.1429,424,Overloaded
2016-05-16,GER-21,Geriatrics,36,34,2,92.72,32.67,1176,480,2.45,0.0556,696,Overloaded
2016-05-16,GER-22,Geriatrics,33,27,6,85.24,32.27,1065,480,2.2188,0.1818,585,Overloaded
2016-05-16,GER-23,Geriatrics,23,20,3,48.7,33.17,763,480,1.5896,0.1304,283,Overloaded
2016-05-16,GER-24,Geriatrics,18,15,3,26.33,32.22,580,480,1.2083,0.1667,100,Overloaded
2016-05-16,PED-01,Pediatrics,54,42,12,86.65,15.24,823,540,1.5241,0.2222,283,Overloaded
2016-05-16,PED-02,Pediatrics,59,42,17,95.0,15.2,897,540,1.6611,0.2881,357,Overloaded
2016-05-16,PED-03,Pediatrics,52,41,11,77.96,15.23,792,540,1.4667,0.2115,252,Overloaded
2016-05-16,PED-04,Pediatrics,53,43,10,81.64,15.13,802,540,1.4852,0.1887,262,Overloaded
2016-05-16,PED-05,Pediatrics,42,33,9,37.95,15.19,638,540,1.1815,0.2143,98,Overloaded
2016-05-16,PED-06,Pediatrics,52,40,12,79.21,15.19,790,540,1.463,0.2308,250,Overloaded
2016-05-16,PED-07,Pediatrics,45,36,9,49.58,15.18,683,540,1.2648,0.2,143,Overloaded
2016-05-16,PED-08,Pediatrics,54,44,10,85.98,15.15,818,540,1.5148,0.1852,278,Overloaded
2016-05-16,PED-09,Pediatrics,54,45,9,86.09,15.22,822,540,1.5222,0.1667,282,Overloaded
2016-05-16,PED-10,Pediatrics,54,40,14,87.57,15.3,826,540,1.5296,0.2593,286,Overloaded
2016-05-16,PED-11,Pediatrics,54,40,14,86.72,15.3,826,540,1.5296,0.2593,286,Overloaded
2016-05-16,PED-12,Pediatrics,51,36,15,74.37,15.12,771,540,1.4278,0.2941,231,Overloaded
2016-05-16,PED-13,Pediatrics,55,44,11,89.13,15.18,835,540,1.5463,0.2,295,Overloaded
2016-05-16,PED-14,Pediatrics,56,39,17,93.07,15.27,855,540,1.5833,0.3036,315,Overloaded
2016-05-16,PED-15,Pediatrics,52,41,11,77.54,15.17,789,540,1.4611,0.2115,249,Overloaded
2016-05-16,PED-16,Pediatrics,48,33,15,62.46,15.21,730,540,1.3519,0.3125,190,Overloaded
2016-05-16,PED-17,Pediatrics,56,46,10,93.16,15.38,861,540,1.5944,0.1786,321,Overloaded
2016-05-16,PED-18,Pediatrics,46,37,9,53.96,15.15,697,540,1.2907,0.1957,157,Overloaded
2016-05-16,PED-19,Pediatrics,39,35,4,25.13,15.1,589,540,1.0907,0.1026,49,Overloaded
2016-05-16,PED-20,Pediatrics,48,37,11,61.92,15.12,726,540,1.3444,0.2292,186,Overloaded
2016-05-16,PED-21,Pediatrics,45,37,8,50.73,15.29,688,540,1.2741,0.1778,148,Overloaded
2016-05-16,PED-22,Pediatrics,61,52,9,95.0,15.21,928,540,1.7185,0.1475,388,Overloaded
2016-05-16,PED-23,Pediatrics,42,29,13,37.74,15.19,638,540,1.1815,0.3095,98,Overloaded
2016-05-16,PED-24,Pediatrics,39,31,8,27.31,15.26,595,540,1.1019,0.2051,55,Overloaded
2016-05-16,REH-01,Rehabilitation,4,4,0,19.0,38.0,152,450,0.3378,0.0,-298,Underused
2016-05-16,REH-02,Rehabilitation,2,2,0,14.5,37.5,75,450,0.1667,0.0,-375,Underused
2016-05-16,REH-03,Rehabilitation,1,1,0,13.0,32.0,32,450,0.0711,0.0,-418,Underused
2016-05-16,REH-04,Rehabilitation,2,2,0,17.0,33.0,66,450,0.1467,0.0,-384,Underused
2016-05-16,REH-05,Rehabilitation,5,4,1,14.8,33.8,169,450,0.3756,0.2,-281,Underused
2016-05-16,REH-06,Rehabilitation,5,5,0,18.4,33.4,167,450,0.3711,0.0,-283,Underused
2016-05-16,REH-07,Rehabilitation,2,0,2,14.5,34.0,68,450,0.1511,1.0,-382,Underused
2016-05-16,REH-08,Rehabilitation,5,4,1,19.2,38.6,193,450,0.4289,0.2,-257,Underused
2016-05-16,REH-09,Rehabilitation,4,3,1,17.25,35.25,141,450,0.3133,0.25,-309,Underused
2016-05-16,REH-10,Rehabilitation,8,5,3,16.88,34.75,278,450,0.6178,0.375,-172,Balanced
2016-05-16,REH-11,Rehabilitation,2,2,0,13.0,32.0,64,450,0.1422,0.0,-386,Underused
2016-05-16,REH-12,Rehabilitation,4,3,1,15.25,34.75,139,450,0.3089,0.25,-311,Underused
2016-05-16,REH-13,Rehabilitation,3,2,1,17.0,38.67,116,450,0.2578,0.3333,-334,Underused
2016-05-16,REH-14,Rehabilitation,4,4,0,17.75,34.75,139,450,0.3089,0.0,-311,Underused
2016-05-16,REH-15,Rehabilitation,2,2,0,18.5,36.5,73,450,0.1622,0.0,-377,Underused
2016-05-16,REH-16,Rehabilitation,7,6,1,19.71,37.57,263,450,0.5844,0.1429,-187,Underused
2016-05-16,REH-17,Rehabilitation,4,2,2,17.0,37.75,151,450,0.3356,0.5,-299,Underused
2016-05-16,REH-18,Rehabilitation,4,3,1,18.5,34.25,137,450,0.3044,0.25,-313,Underused
2016-05-16,REH-20,Rehabilitation,3,2,1,14.0,31.33,94,450,0.2089,0.3333,-356,Underused
2016-05-16,REH-21,Rehabilitation,1,0,1,13.0,39.0,39,450,0.0867,1.0,-411,Underused
2016-05-16,REH-22,Rehabilitation,1,1,0,13.0,32.0,32,450,0.0711,0.0,-418,Underused
2016-05-16,REH-23,Rehabilitation,2,1,1,21.0,39.5,79,450,0.1756,0.5,-371,Underused
2016-05-16,REH-24,Rehabilitation,2,2,0,18.5,34.0,68,450,0.1511,0.0,-382,Underused
2016-05-16,WH-01,Women's Health,39,31,8,51.08,18.67,728,540,1.3481,0.2051,188,Overloaded
2016-05-16,WH-02,Women's Health,45,35,10,75.6,18.44,830,540,1.537,0.2222,290,Overloaded
2016-05-16,WH-03,Women's Health,43,28,15,68.44,18.79,808,540,1.4963,0.3488,268,Overloaded
2016-05-16,WH-04,Women's Health,45,30,15,75.82,18.49,832,540,1.5407,0.3333,292,Overloaded
2016-05-16,WH-05,Women's Health,50,33,17,92.42,18.4,920,540,1.7037,0.34,380,Overloaded
2016-05-16,WH-06,Women's Health,56,39,17,95.0,18.64,1044,540,1.9333,0.3036,504,Overloaded
2016-05-16,WH-07,Women's Health,48,39,9,87.08,18.54,890,540,1.6481,0.1875,350,Overloaded
2016-05-16,WH-08,Women's Health,48,31,17,87.94,18.58,892,540,1.6519,0.3542,352,Overloaded
2016-05-16,WH-09,Women's Health,35,26,9,36.0,18.69,654,540,1.2111,0.2571,114,Overloaded
2016-05-16,WH-10,Women's Health,41,24,17,60.44,18.59,762,540,1.4111,0.4146,222,Overloaded
2016-05-16,WH-11,Women's Health,45,31,14,75.84,18.67,840,540,1.5556,0.3111,300,Overloaded
2016-05-16,WH-12,Women's Health,42,32,10,64.07,18.43,774,540,1.4333,0.2381,234,Overloaded
2016-05-16,WH-13,Women's Health,47,36,11,84.51,18.77,882,540,1.6333,0.234,342,Overloaded
2016-05-16,WH-14,Women's Health,48,38,10,87.52,18.46,886,540,1.6407,0.2083,346,Overloaded
2016-05-16,WH-15,Women's Health,49,38,11,90.92,18.82,922,540,1.7074,0.2245,382,Overloaded
2016-05-16,WH-16,Women's Health,49,36,13,90.22,18.33,898,540,1.663,0.2653,358,Overloaded
2016-05-16,WH-17,Women's Health,42,32,10,62.07,18.43,774,540,1.4333,0.2381,234,Overloaded
2016-05-16,WH-18,Women's Health,39,27,12,50.9,18.41,718,540,1.3296,0.3077,178,Overloaded
2016-05-16,WH-19,Women's Health,49,38,11,89.67,18.61,912,540,1.6889,0.2245,372,Overloaded
2016-05-16,WH-20,Women's Health,55,42,13,95.0,18.87,1038,540,1.9222,0.2364,498,Overloaded
2016-05-16,WH-21,Women's Health,31,24,7,19.42,18.65,578,540,1.0704,0.2258,38,Overloaded
2016-05-16,WH-22,Women's Health,36,24,12,39.39,18.44,664,540,1.2296,0.3333,124,Overloaded
2016-05-16,WH-23,Women's Health,39,30,9,51.85,18.62,726,540,1.3444,0.2308,186,Overloaded
2016-05-16,WH-24,Women's Health,48,37,11,87.02,18.46,886,540,1.6407,0.2292,346,Overloaded
2016-05-17,BH-01,Behavioral Health,5,4,1,18.8,30.0,150,480,0.3125,0.2,-330,Underused
2016-05-17,BH-02,Behavioral Health,9,5,4,18.22,28.44,256,480,0.5333,0.4444,-224,Underused
2016-05-17,BH-03,Behavioral Health,5,2,3,18.0,29.6,148,480,0.3083,0.6,-332,Underused
2016-05-17,BH-04,Behavioral Health,1,1,0,24.0,34.0,34,480,0.0708,0.0,-446,Underused
2016-05-17,BH-05,Behavioral Health,3,2,1,16.67,26.0,78,480,0.1625,0.3333,-402,Underused
2016-05-17,BH-06,Behavioral Health,4,0,4,15.75,28.0,112,480,0.2333,1.0,-368,Underused
2016-05-17,BH-07,Behavioral Health,5,3,2,18.2,28.4,142,480,0.2958,0.4,-338,Underused
2016-05-17,BH-08,Behavioral Health,3,3,0,16.0,26.0,78,480,0.1625,0.0,-402,Underused
2016-05-17,BH-10,Behavioral Health,5,3,2,16.2,28.0,140,480,0.2917,0.4,-340,Underused
2016-05-17,BH-11,Behavioral Health,8,7,1,17.5,27.75,222,480,0.4625,0.125,-258,Underused
2016-05-17,BH-12,Behavioral Health,2,1,1,18.5,32.0,64,480,0.1333,0.5,-416,Underused
2016-05-17,BH-13,Behavioral Health,6,5,1,18.5,28.67,172,480,0.3583,0.1667,-308,Underused
2016-05-17,BH-14,Behavioral Health,5,3,2,15.4,29.6,148,480,0.3083,0.4,-332,Underused
2016-05-17,BH-15,Behavioral Health,8,6,2,15.25,27.75,222,480,0.4625,0.25,-258,Underused
2016-05-17,BH-16,Behavioral Health,4,3,1,14.5,26.0,104,480,0.2167,0.25,-376,Underused
2016-05-17,BH-17,Behavioral Health,4,2,2,16.75,29.5,118,480,0.2458,0.5,-362,Underused
2016-05-17,BH-18,Behavioral Health,3,2,1,18.67,28.67,86,480,0.1792,0.3333,-394,Underused
2016-05-17,BH-19,Behavioral Health,2,2,0,16.0,30.0,60,480,0.125,0.0,-420,Underused
2016-05-17,BH-20,Behavioral Health,5,4,1,18.4,28.0,140,480,0.2917,0.2,-340,Underused
2016-05-17,BH-21,Behavioral Health,4,3,1,19.25,28.5,114,480,0.2375,0.25,-366,Underused
2016-05-17,BH-22,Behavioral Health,3,1,2,17.67,28.67,86,480,0.1792,0.6667,-394,Underused
2016-05-17,BH-23,Behavioral Health,2,2,0,17.0,27.0,54,480,0.1125,0.0,-426,Underused
2016-05-17,BH-24,Behavioral Health,1,0,1,16.0,28.0,28,480,0.0583,1.0,-452,Underused
2016-05-17,CHR-01,Chronic Care,25,22,3,34.4,25.12,628,510,1.2314,0.12,118,Overloaded
2016-05-17,CHR-02,Chronic Care,27,21,6,45.11,25.33,684,510,1.3412,0.2222,174,Overloaded
2016-05-17,CHR-03,Chronic Care,18,15,3,16.94,25.67,462,510,0.9059,0.1667,-48,Overloaded
2016-05-17,CHR-04,Chronic Care,15,11,4,18.93,25.73,386,510,0.7569,0.2667,-124,Balanced
2016-05-17,CHR-05,Chronic Care,17,14,3,15.18,25.06,426,510,0.8353,0.1765,-84,Balanced
2016-05-17,CHR-06,Chronic Care,15,10,5,16.93,24.8,372,510,0.7294,0.3333,-138,Balanced
2016-05-17,CHR-07,Chronic Care,23,21,2,29.04,25.83,594,510,1.1647,0.087,84,Overloaded
2016-05-17,CHR-08,Chronic Care,15,11,4,16.33,25.33,380,510,0.7451,0.2667,-130,Balanced
2016-05-17,CHR-09,Chronic Care,16,13,3,16.62,25.62,410,510,0.8039,0.1875,-100,Balanced
2016-05-17,CHR-10,Chronic Care,27,20,7,48.04,26.0,702,510,1.3765,0.2593,192,Overloaded
2016-05-17,CHR-11,Chronic Care,13,12,1,15.92,25.08,326,510,0.6392,0.0769,-184,Balanced
2016-05-17,CHR-12,Chronic Care,21,16,5,19.86,25.24,530,510,1.0392,0.2381,20,Overloaded
2016-05-17,CHR-13,Chronic Care,20,14,6,15.9,24.7,494,510,0.9686,0.3,-16,Overloaded
2016-05-17,CHR-14,Chronic Care,23,19,4,28.87,25.48,586,510,1.149,0.1739,76,Overloaded
2016-05-17,CHR-15,Chronic Care,20,20,0,16.15,24.5,490,510,0.9608,0.0,-20,Overloaded
2016-05-17,CHR-16,Chronic Care,21,18,3,21.95,25.52,536,510,1.051,0.1429,26,Overloaded
2016-05-17,CHR-17,Chronic Care,21,19,2,16.48,24.29,510,510,1.0,0.0952,0,Overloaded
2016-05-17,CHR-18,Chronic Care,23,18,5,29.13,25.65,590,510,1.1569,0.2174,80,Overloaded
2016-05-17,CHR-19,Chronic Care,14,11,3,14.43,25.14,352,510,0.6902,0.2143,-158,Balanced
2016-05-17,CHR-20,Chronic Care,15,11,4,15.87,25.47,382,510,0.749,0.2667,-128,Balanced
2016-05-17,CHR-21,Chronic Care,19,16,3,18.0,25.58,486,510,0.9529,0.1579,-24,Overloaded
2016-05-17,CHR-22,Chronic Care,22,18,4,22.77,24.73,544,510,1.0667,0.1818,34,Overloaded
2016-05-17,CHR-23,Chronic Care,22,18,4,23.95,25.36,558,510,1.0941,0.1818,48,Overloaded
2016-05-17,CHR-24,Chronic Care,18,16,2,16.89,25.0,450,510,0.8824,0.1111,-60,Balanced
2016-05-17,FM-01,Family Medicine,49,43,6,83.0,17.29,847,540,1.5685,0.1224,307,Overloaded
2016-05-17,FM-02,Family Medicine,41,33,8,50.71,17.2,705,540,1.3056,0.1951,165,Overloaded
2016-05-17,FM-03,Family Medicine,49,38,11,83.35,17.41,853,540,1.5796,0.2245,313,Overloaded
2016-05-17,FM-04,Family Medicine,39,26,13,42.62,17.26,673,540,1.2463,0.3333,133,Overloaded
2016-05-17,FM-05,Family Medicine,46,39,7,71.65,17.48,804,540,1.4889,0.1522,264,Overloaded
2016-05-17,FM-06,Family Medicine,35,30,5,28.17,17.34,607,540,1.1241,0.1429,67,Overloaded
2016-05-17,FM-07,Family Medicine,42,36,6,53.6,17.19,722,540,1.337,0.1429,182,Overloaded
2016-05-17,FM-08,Family Medicine,39,31,8,43.08,17.26,673,540,1.2463,0.2051,133,Overloaded
2016-05-17,FM-09,Family Medicine,47,34,13,74.43,17.34,815,540,1.5093,0.2766,275,Overloaded
2016-05-17,FM-10,Family Medicine,40,24,16,46.28,17.2,688,540,1.2741,0.4,148,Overloaded
2016-05-17,FM-11,Family Medicine,47,40,7,73.66,17.13,805,540,1.4907,0.1489,265,Overloaded
2016-05-17,FM-12,Family Medicine,48,38,10,80.88,17.42,836,540,1.5481,0.2083,296,Overloaded
2016-05-17,FM-13,Family Medicine,40,39,1,45.0,17.1,684,540,1.2667,0.025,144,Overloaded
2016-05-17,FM-14,Family Medicine,46,34,12,70.78,17.26,794,540,1.4704,0.2609,254,Overloaded
2016-05-17,FM-15,Family Medicine,42,30,12,55.02,17.38,730,540,1.3519,0.2857,190,Overloaded
2016-05-17,FM-16,Family Medicine,44,34,10,63.27,17.27,760,540,1.4074,0.2273,220,Overloaded
2016-05-17,FM-17,Family Medicine,46,35,11,70.54,17.3,796,540,1.4741,0.2391,256,Overloaded
2016-05-17,FM-18,Family Medicine,45,37,8,68.76,17.31,779,540,1.4426,0.1778,239,Overloaded
2016-05-17,FM-19,Family Medicine,45,36,9,67.09,17.44,785,540,1.4537,0.2,245,Overloaded
2016-05-17,FM-20,Family Medicine,46,36,10,69.98,17.17,790,540,1.463,0.2174,250,Overloaded
2016-05-17,FM-21,Family Medicine,46,37,9,69.65,17.17,790,540,1.463,0.1957,250,Overloaded
2016-05-17,FM-22,Family Medicine,48,42,6,78.54,17.21,826,540,1.5296,0.125,286,Overloaded
2016-05-17,FM-23,Family Medicine,34,22,12,21.41,17.24,586,540,1.0852,0.3529,46,Overloaded
2016-05-17,FM-24,Family Medicine,48,38,10,80.38,17.33,832,540,1.5407,0.2083,292,Overloaded
2016-05-17,GER-01,Geriatrics,24,20,4,48.29,32.25,774,480,1.6125,0.1667,294,Overloaded
2016-05-17,GER-02,Geriatrics,25,22,3,55.6,32.92,823,480,1.7146,0.12,343,Overloaded
2016-05-17,GER-03,Geriatrics,18,17,1,23.22,31.67,570,480,1.1875,0.0556,90,Overloaded
2016-05-17,GER-04,Geriatrics,26,25,1,60.81,33.23,864,480,1.8,0.0385,384,Overloaded
2016-05-17,GER-05,Geriatrics,25,21,4,49.24,30.84,771,480,1.6062,0.16,291,Overloaded
2016-05-17,GER-06,Geriatrics,31,28,3,79.68,32.74,1015,480,2.1146,0.0968,535,Overloaded
2016-05-17,GER-07,Geriatrics,21,16,5,37.57,32.33,679,480,1.4146,0.2381,199,Overloaded
2016-05-17,GER-08,Geriatrics,24,20,4,52.88,32.92,790,480,1.6458,0.1667,310,Overloaded
2016-05-17,GER-09,Geriatrics,15,12,3,17.2,33.0,495,480,1.0312,0.2,15,Overloaded
2016-05-17,GER-10,Geriatrics,16,14,2,19.62,31.75,508,480,1.0583,0.125,28,Overloaded
2016-05-17,GER-11,Geriatrics,15,13,2,16.93,32.87,493,480,1.0271,0.1333,13,Overloaded
2016-05-17,GER-12,Geriatrics,24,19,5,51.5,33.08,794,480,1.6542,0.2083,314,Overloaded
2016-05-17,GER-13,Geriatrics,26,25,1,57.27,32.23,838,480,1.7458,0.0385,358,Overloaded
2016-05-17,GER-14,Geriatrics,25,21,4,55.6,33.16,829,480,1.7271,0.16,349,Overloaded
2016-05-17,GER-15,Geriatrics,15,12,3,17.87,33.13,497,480,1.0354,0.2,17,Overloaded
2016-05-17,GER-16,Geriatrics,23,20,3,48.78,33.35,767,480,1.5979,0.1304,287,Overloaded
2016-05-17,GER-17,Geriatrics,27,18,9,61.7,32.26,871,480,1.8146,0.3333,391,Overloaded
2016-05-17,GER-18,Geriatrics,16,16,0,21.81,33.0,528,480,1.1,0.0,48,Overloaded
2016-05-17,GER-19,Geriatrics,27,23,4,62.0,32.33,873,480,1.8188,0.1481,393,Overloaded
2016-05-17,GER-20,Geriatrics,16,16,0,22.75,33.38,534,480,1.1125,0.0,54,Overloaded
2016-05-17,GER-21,Geriatrics,23,18,5,46.13,32.57,749,480,1.5604,0.2174,269,Overloaded
2016-05-17,GER-22,Geriatrics,21,18,3,39.86,32.43,681,480,1.4188,0.1429,201,Overloaded
2016-05-17,GER-23,Geriatrics,20,15,5,30.7,31.7,634,480,1.3208,0.25,154,Overloaded
2016-05-17,GER-24,Geriatrics,20,19,1,35.0,32.5,650,480,1.3542,0.05,170,Overloaded
2016-05-17,PED-01,Pediatrics,36,30,6,14.5,15.25,549,540,1.0167,0.1667,9,Overloaded
2016-05-17,PED-02,Pediatrics,44,33,11,46.59,15.14,666,540,1.2333,0.25,126,Overloaded
2016-05-17,PED-03,Pediatrics,45,38,7,49.29,15.13,681,540,1.2611,0.1556,141,Overloaded
2016-05-17,PED-04,Pediatrics,37,31,6,19.86,15.27,565,540,1.0463,0.1622,25,Overloaded
2016-05-17,PED-05,Pediatrics,45,32,13,50.29,15.27,687,540,1.2722,0.2889,147,Overloaded
2016-05-17,PED-06,Pediatrics,43,28,15,42.7,15.23,655,540,1.213,0.3488,115,Overloaded
2016-05-17,PED-07,Pediatrics,39,29,10,25.97,15.23,594,540,1.1,0.2564,54,Overloaded
2016-05-17,PED-08,Pediatrics,35,26,9,14.14,15.06,527,540,0.9759,0.2571,-13,Overloaded
2016-05-17,PED-09,Pediatrics,57,45,12,94.68,15.12,862,540,1.5963,0.2105,322,Overloaded
2016-05-17,PED-10,Pediatrics,40,27,13,31.15,15.22,609,540,1.1278,0.325,69,Overloaded
2016-05-17,PED-11,Pediatrics,42,34,8,37.17,15.14,636,540,1.1778,0.1905,96,Overloaded
2016-05-17,PED-12,Pediatrics,49,41,8,67.06,15.18,744,540,1.3778,0.1633,204,Overloaded
2016-05-17,PED-13,Pediatrics,46,33,13,53.39,15.15,697,540,1.2907,0.2826,157,Overloaded
2016-05-17,PED-14,Pediatrics,30,21,9,13.33,15.4,462,540,0.8556,0.3,-78,Balanced
2016-05-17,PED-15,Pediatrics,40,29,11,30.82,15.35,614,540,1.137,0.275,74,Overloaded
2016-05-17,PED-16,Pediatrics,55,45,10,89.87,15.18,835,540,1.5463,0.1818,295,Overloaded
2016-05-17,PED-17,Pediatrics,40,32,8,28.72,15.15,606,540,1.1222,0.2,66,Overloaded
2016-05-17,PED-18,Pediatrics,42,33,9,38.86,15.21,639,540,1.1833,0.2143,99,Overloaded
2016-05-17,PED-19,Pediatrics,48,40,8,62.0,15.15,727,540,1.3463,0.1667,187,Overloaded
2016-05-17,PED-20,Pediatrics,49,42,7,67.04,15.18,744,540,1.3778,0.1429,204,Overloaded
2016-05-17,PED-21,Pediatrics,50,35,15,70.92,15.3,765,540,1.4167,0.3,225,Overloaded
2016-05-17,PED-22,Pediatrics,35,21,14,13.97,15.23,533,540,0.987,0.4,-7,Overloaded
2016-05-17,PED-23,Pediatrics,53,44,9,80.89,15.11,801,540,1.4833,0.1698,261,Overloaded
2016-05-17,PED-24,Pediatrics,43,32,11,42.88,15.21,654,540,1.2111,0.2558,114,Overloaded
2016-05-17,REH-01,Rehabilitation,1,0,1,16.0,43.0,43,450,0.0956,1.0,-407,Underused
2016-05-17,REH-02,Rehabilitation,4,4,0,18.0,37.5,150,450,0.3333,0.0,-300,Underused
2016-05-17,REH-03,Rehabilitation,4,3,1,16.5,32.5,130,450,0.2889,0.25,-320,Underused
2016-05-17,REH-04,Rehabilitation,2,2,0,16.0,36.5,73,450,0.1622,0.0,-377,Underused
2016-05-17,REH-05,Rehabilitation,5,4,1,16.0,36.0,180,450,0.4,0.2,-270,Underused
2016-05-17,REH-06,Rehabilitation,3,3,0,21.67,42.0,126,450,0.28,0.0,-324,Underused
2016-05-17,REH-07,Rehabilitation,6,5,1,17.5,33.67,202,450,0.4489,0.1667,-248,Underused
2016-05-17,REH-08,Rehabilitation,8,5,3,19.88,36.0,288,450,0.64,0.375,-162,Balanced
2016-05-17,REH-09,Rehabilitation,2,2,0,17.5,35.0,70,450,0.1556,0.0,-380,Underused
2016-05-17,REH-10,Rehabilitation,1,1,0,16.0,32.0,32,450,0.0711,0.0,-418,Underused
2016-05-17,REH-11,Rehabilitation,2,2,0,21.5,36.0,72,450,0.16,0.0,-378,Underused
2016-05-17,REH-12,Rehabilitation,4,4,0,17.0,32.5,130,450,0.2889,0.0,-320,Underused
2016-05-17,REH-13,Rehabilitation,4,2,2,18.25,37.0,148,450,0.3289,0.5,-302,Underused
2016-05-17,REH-14,Rehabilitation,1,1,0,24.0,41.0,41,450,0.0911,0.0,-409,Underused
2016-05-17,REH-15,Rehabilitation,5,5,0,17.0,34.2,171,450,0.38,0.0,-279,Underused
2016-05-17,REH-16,Rehabilitation,4,4,0,16.25,33.0,132,450,0.2933,0.0,-318,Underused
2016-05-17,REH-17,Rehabilitation,4,4,0,17.5,35.75,143,450,0.3178,0.0,-307,Underused
2016-05-17,REH-18,Rehabilitation,3,2,1,19.33,34.33,103,450,0.2289,0.3333,-347,Underused
2016-05-17,REH-19,Rehabilitation,9,7,2,19.22,37.11,334,450,0.7422,0.2222,-116,Balanced
